FIPS,State,County,UnemploymentRate,PreventableHospitalStays,UninsuredAdults,Year,AccessToCareIndex
13231,Georgia,Pike,4.96266513,2946.0,15.00667387,2022,8.499332613
13233,Georgia,Polk,5.96982287,5449.0,17.94828221,2022,8.205171779
13235,Georgia,Pulaski,4.50201207,5110.0,15.802368314,2022,8.4197631686
13237,Georgia,Putnam,6.56516443,3543.0,18.247328244,2022,8.1752671756
13239,Georgia,Quitman,6.5,6608.0,19.705694178,2022,8.0294305822
13241,Georgia,Rabun,5.32224532,3488.0,21.50680385,2022,7.849319615
13243,Georgia,Randolph,5.90361446,6695.0,16.368232568,2022,8.3631767432
13245,Georgia,Richmond,7.59352383,3661.0,14.282216754,2022,8.5717783246
13247,Georgia,Rockdale,7.57462093,5214.0,16.101639215,2022,8.3898360785
13249,Georgia,Schley,4.33566434,3605.0,14.782000466,2022,8.5217999534
13251,Georgia,Screven,8.16326531,4354.0,15.506921062,2022,8.4493078938
13253,Georgia,Seminole,5.01131587,6982.0,16.850057481,2022,8.3149942519
13255,Georgia,Spalding,7.59229818,4002.0,16.954218691,2022,8.3045781309
13257,Georgia,Stephens,6.42404456,5025.0,16.06271777,2022,8.393728223
13259,Georgia,Stewart,5.65962535,2841.0,18.539325843,2022,8.1460674157
13261,Georgia,Sumter,7.37724551,3737.0,16.17745312,2022,8.382254688
13263,Georgia,Talbot,6.85527748,3785.0,16.074561404,2022,8.3925438596
13265,Georgia,Taliaferro,7.16981132,1824.0,17.532467532,2022,8.2467532468
13267,Georgia,Tattnall,4.28971091,4643.0,19.650242231,2022,8.0349757769
13269,Georgia,Taylor,6.66423889,4580.0,15.820122938,2022,8.4179877062
13271,Georgia,Telfair,9.88894765,4198.0,16.846763404,2022,8.3153236596
13273,Georgia,Terrell,7.49213612,5451.0,17.149945728,2022,8.285005427200002
13275,Georgia,Thomas,6.23744832,5277.0,16.055525713,2022,8.394447428700001
13277,Georgia,Tift,5.05853659,4827.0,19.213247968,2022,8.0786752032
13279,Georgia,Toombs,6.57230362,4496.0,19.446611297,2022,8.0553388703
13281,Georgia,Towns,6.66493101,2927.0,18.861209964,2022,8.1138790036
13283,Georgia,Treutlen,6.01476015,3844.0,19.020061728,2022,8.0979938272
13285,Georgia,Troup,7.26607562,6471.0,16.608680373,2022,8.3391319627
13287,Georgia,Turner,7.23039216,4772.0,15.103817816,2022,8.4896182184
13289,Georgia,Twiggs,7.41935484,5526.0,16.800392992,2022,8.3199607008
13291,Georgia,Union,4.37691131,2733.0,18.754290707,2022,8.1245709293
13293,Georgia,Upson,6.62076271,5633.0,13.677002092,2022,8.6322997908
13295,Georgia,Walker,4.88546126,4321.0,15.094441836,2022,8.4905558164
13297,Georgia,Walton,5.43446802,4151.0,15.155839564,2022,8.4844160436
13299,Georgia,Ware,5.57445695,5338.0,16.65001665,2022,8.334998335
13301,Georgia,Warren,6.79316888,2995.0,15.084788661,2022,8.4915211339
13303,Georgia,Washington,6.42042995,4471.0,15.608965703,2022,8.4391034297
13305,Georgia,Wayne,5.59792028,5379.0,17.590622965,2022,8.2409377035
13307,Georgia,Webster,5.6547619,2382.0,16.811003566,2022,8.3188996434
13309,Georgia,Wheeler,7.21393035,2990.0,15.49735704,2022,8.450264296
13311,Georgia,White,4.35883188,4723.0,18.780145576,2022,8.1219854424
13313,Georgia,Whitfield,7.25129983,4968.0,22.922994665,2022,7.707700533499999
13315,Georgia,Wilcox,5.69967117,6341.0,15.61423651,2022,8.438576349
13317,Georgia,Wilkes,6.68103448,5222.0,19.710344828,2022,8.0289655172
13319,Georgia,Wilkinson,5.35620053,3693.0,16.274397245,2022,8.3725602755
13321,Georgia,Worth,5.37087291,5328.0,17.197970815,2022,8.280202918499999
15000,Hawaii,,11.63160241,1982.0,4.7612793241,2022,9.52387206759
15001,Hawaii,Hawaii,11.37019042,2300.0,5.5890805513,2022,9.44109194487
15003,Hawaii,Honolulu,10.15592575,1989.0,4.3704169177,2022,9.56295830823
15005,Hawaii,Kalawao,,,,2022,
15007,Hawaii,Kauai,16.18416957,2052.0,5.1734109111,2022,9.48265890889
15009,Hawaii,Maui,17.82661193,1538.0,5.8548148148,2022,9.41451851852
16000,Idaho,,5.35656841,2123.0,12.749201371,2022,8.7250798629
16001,Idaho,Ada,5.39163371,1941.0,9.5110198278,2022,9.04889801722
16003,Idaho,Adams,9.32878271,975.0,16.391787277,2022,8.360821272299999
16005,Idaho,Bannock,4.85197368,2445.0,12.118588158,2022,8.7881411842
16007,Idaho,Bear Lake,4.19512195,2575.0,11.016773659,2022,8.8983226341
16009,Idaho,Benewah,7.48792271,3005.0,14.945459697,2022,8.505454030300001
16011,Idaho,Bingham,3.8526245,2592.0,14.570396009,2022,8.5429603991
16013,Idaho,Blaine,7.7925154,774.0,19.031873374,2022,8.0968126626
16015,Idaho,Boise,7.98004988,1718.0,12.123323463,2022,8.7876676537
16017,Idaho,Bonner,7.53823571,1848.0,13.417953725,2022,8.6582046275
16019,Idaho,Bonneville,4.03708545,1834.0,10.866371543,2022,8.9133628457
16021,Idaho,Boundary,6.16139586,1040.0,16.488384657,2022,8.351161534300001
16023,Idaho,Butte,3.58937545,,10.515569168,2022,8.948443083199999
16025,Idaho,Camas,4.8245614,2617.0,11.377245509,2022,8.8622754491
16027,Idaho,Canyon,5.86708938,2167.0,15.258215962,2022,8.4741784038
16029,Idaho,Caribou,3.60097324,1777.0,10.481825866,2022,8.9518174134
16031,Idaho,Cassia,3.66602067,2956.0,17.067439884,2022,8.2932560116
16033,Idaho,Clark,3.96825397,,29.65204236,2022,7.034795764
16035,Idaho,Clearwater,8.24230387,4370.0,14.444643818,2022,8.5555356182
16037,Idaho,Custer,5.04959423,2511.0,14.625964441,2022,8.537403555900001
16039,Idaho,Elmore,4.84155669,2866.0,15.033521289,2022,8.4966478711
16041,Idaho,Franklin,3.58356941,3531.0,13.176510696,2022,8.6823489304
16043,Idaho,Fremont,3.64834051,2005.0,17.030012709,2022,8.2969987291
16045,Idaho,Gem,5.91308478,1030.0,14.671090594,2022,8.5328909406
16047,Idaho,Gooding,3.77906977,3358.0,19.903111914,2022,8.0096888086
16049,Idaho,Idaho,6.69250261,3262.0,16.189971751,2022,8.3810028249
16051,Idaho,Jefferson,3.41535851,1891.0,13.600367267,2022,8.6399632733
16053,Idaho,Jerome,3.99245778,3436.0,21.097312506,2022,7.890268749400001
16055,Idaho,Kootenai,6.9286224,1573.0,12.372452819,2022,8.7627547181
16057,Idaho,Latah,4.74792468,1801.0,10.83975202,2022,8.916024797999999
16059,Idaho,Lemhi,6.65571076,1813.0,13.474529852,2022,8.6525470148
16061,Idaho,Lewis,7.70156438,2678.0,15.180196578,2022,8.4819803422
16063,Idaho,Lincoln,5.84926884,2359.0,20.381882771,2022,7.961811722899999
16065,Idaho,Madison,2.71675782,1914.0,9.4172145017,2022,9.05827854983
16067,Idaho,Minidoka,3.84813606,1490.0,17.881944444,2022,8.2118055556
16069,Idaho,Nez Perce,4.87183187,2550.0,12.157853197,2022,8.7842146803
16071,Idaho,Oneida,4.18445773,2186.0,13.066741763,2022,8.6933258237
16073,Idaho,Owyhee,5.95303113,2515.0,23.112201365,2022,7.688779863499999
16075,Idaho,Payette,5.29268905,1425.0,15.988933549,2022,8.4011066451
16077,Idaho,Power,4.06582769,1923.0,18.42646826,2022,8.157353173999999
16079,Idaho,Shoshone,9.14768553,3060.0,14.236866646,2022,8.5763133354
16081,Idaho,Teton,5.6694813,3138.0,15.79447241,2022,8.420552759
16083,Idaho,Twin Falls,5.25333333,2530.0,14.129846333,2022,8.587015366700001
16085,Idaho,Valley,7.93903952,1751.0,13.815633167,2022,8.6184366833
16087,Idaho,Washington,5.38720539,1576.0,17.071845715,2022,8.292815428499999
17000,Illinois,,9.46712753,4447.0,8.7347288171,2022,9.12652711829
17001,Illinois,Adams,6.30858313,5354.0,6.1145647442,2022,9.38854352558
17003,Illinois,Alexander,9.80187696,3549.0,7.6993583868,2022,9.23006416132
17005,Illinois,Bond,6.84126136,4036.0,7.1075927818,2022,9.28924072182
17007,Illinois,Boone,11.18060985,3210.0,8.4812225509,2022,9.15187774491
17009,Illinois,Brown,3.83845127,4577.0,4.2622066361,2022,9.57377933639
17011,Illinois,Bureau,7.57196113,3321.0,7.3158104341,2022,9.26841895659
17013,Illinois,Calhoun,7.58527828,3903.0,7.0811262894,2022,9.29188737106
17015,Illinois,Carroll,7.21258134,3357.0,7.4059971442,2022,9.25940028558
17017,Illinois,Cass,6.65749183,4736.0,10.153783481,2022,8.9846216519
17019,Illinois,Champaign,6.43182341,5032.0,7.0852448202,2022,9.29147551798
17021,Illinois,Christian,8.09677894,5419.0,6.8203256367,2022,9.31796743633
17023,Illinois,Clark,7.89796754,4459.0,6.4658339456,2022,9.35341660544
17025,Illinois,Clay,9.38854117,1840.0,7.1213738236,2022,9.28786261764
17027,Illinois,Clinton,5.8294605,3725.0,5.9602649007,2022,9.40397350993
17029,Illinois,Coles,7.41316744,7184.0,7.4368101616,2022,9.25631898384
17031,Illinois,Cook,11.08127187,4699.0,10.869778389,2022,8.913022161099999
17033,Illinois,Crawford,6.96411709,3367.0,6.8320721769,2022,9.31679278231
17035,Illinois,Cumberland,5.68640646,5782.0,7.1285965942,2022,9.28714034058
17037,Illinois,DeKalb,8.2084064,3679.0,7.5161691109,2022,9.24838308891
17039,Illinois,De Witt,6.51685393,4164.0,6.4905781929,2022,9.35094218071
17041,Illinois,Douglas,5.59984057,5650.0,10.902398782,2022,8.9097601218
17043,Illinois,DuPage,7.92850283,3231.0,6.4421160541,2022,9.35578839459
17045,Illinois,Edgar,6.60748399,6990.0,6.9910429634,2022,9.30089570366
17047,Illinois,Edwards,8.16859381,4546.0,6.1606603584,2022,9.38393396416
17049,Illinois,Effingham,6.62860109,3773.0,6.0111852787,2022,9.39888147213
17051,Illinois,Fayette,7.45360825,6254.0,9.3464511595,2022,9.06535488405
17053,Illinois,Ford,6.44644003,4066.0,7.1331784746,2022,9.28668215254
17055,Illinois,Franklin,10.54738818,6529.0,7.9930726704,2022,9.20069273296
17057,Illinois,Fulton,8.55969894,4958.0,7.8801376797,2022,9.21198623203
17059,Illinois,Gallatin,9.15354331,4379.0,7.0523415978,2022,9.29476584022
17061,Illinois,Greene,6.4701897,4379.0,7.0451843044,2022,9.29548156956
17063,Illinois,Grundy,8.7807491,4767.0,5.4718149907,2022,9.45281850093
17065,Illinois,Hamilton,6.65088757,5828.0,6.684747926,2022,9.3315252074
17067,Illinois,Hancock,6.92983542,4662.0,6.8603351955,2022,9.31396648045
17069,Illinois,Hardin,9.15438324,6984.0,8.0877066858,2022,9.19122933142
17071,Illinois,Henderson,6.94130926,4135.0,7.7998379254,2022,9.22001620746
17073,Illinois,Henry,7.79101358,3883.0,6.8253220232,2022,9.31746779768
17075,Illinois,Iroquois,6.21410691,3921.0,8.7300067043,2022,9.12699932957
17077,Illinois,Jackson,7.72448717,4699.0,8.3136247945,2022,9.16863752055
17079,Illinois,Jasper,6.01176214,4840.0,6.9145466406,2022,9.30854533594
17081,Illinois,Jefferson,10.08650621,4272.0,7.295455348,2022,9.2704544652
17083,Illinois,Jersey,7.44521446,4939.0,5.868821517,2022,9.4131178483
17085,Illinois,Jo Daviess,8.30615768,4618.0,8.0462827504,2022,9.19537172496
17087,Illinois,Johnson,8.93118594,4804.0,7.3086946221,2022,9.26913053779
17089,Illinois,Kane,9.13857878,3988.0,10.192097143,2022,8.9807902857
17091,Illinois,Kankakee,8.84414284,4648.0,7.3548402108,2022,9.26451597892
17093,Illinois,Kendall,8.3556774,3910.0,6.3994795055,2022,9.36005204945
17095,Illinois,Knox,8.64519185,3988.0,7.2839262001,2022,9.27160737999
17097,Illinois,Lake,8.06788755,3732.0,8.173477323,2022,9.1826522677
17099,Illinois,LaSalle,9.42597269,3836.0,6.5117424865,2022,9.34882575135
17101,Illinois,Lawrence,8.73551289,5298.0,7.4305161656,2022,9.25694838344
17103,Illinois,Lee,6.83222572,3967.0,6.2454257136,2022,9.37545742864
17105,Illinois,Livingston,6.71946697,3882.0,6.5188272064,2022,9.34811727936
17107,Illinois,Logan,6.73981191,4392.0,5.547011176,2022,9.4452988824
17109,Illinois,McDonough,7.10663858,4309.0,7.3566789043,2022,9.26433210957
17111,Illinois,McHenry,8.30587225,4214.0,7.1125326461,2022,9.28874673539
17113,Illinois,McLean,6.77061913,3899.0,5.7509001566,2022,9.42490998434
17115,Illinois,Macon,9.88829302,5554.0,5.9901665186,2022,9.40098334814
17117,Illinois,Macoupin,6.88548307,4235.0,6.6806615415,2022,9.33193384585
17119,Illinois,Madison,7.74579314,5046.0,6.4311619538,2022,9.35688380462
17121,Illinois,Marion,9.29648241,6096.0,7.0209570619,2022,9.29790429381
17123,Illinois,Marshall,7.37463127,4449.0,6.6219032183,2022,9.33780967817
17125,Illinois,Mason,8.04597701,3780.0,6.8709740386,2022,9.31290259614
17127,Illinois,Massac,9.97418879,5184.0,7.1328540752,2022,9.28671459248
17129,Illinois,Menard,6.40878545,3675.0,5.7993407499,2022,9.42006592501
17131,Illinois,Mercer,8.02445051,3201.0,6.3778278654,2022,9.36221721346
17133,Illinois,Monroe,5.5640161,4063.0,3.8443935927,2022,9.61556064073
17135,Illinois,Montgomery,8.71387409,4269.0,7.0037196554,2022,9.29962803446
17137,Illinois,Morgan,6.86070686,3824.0,6.0718711276,2022,9.39281288724
17139,Illinois,Moultrie,5.03291278,5840.0,8.5825410545,2022,9.14174589455
17141,Illinois,Ogle,8.12052481,3846.0,7.1983861445,2022,9.28016138555
17143,Illinois,Peoria,10.35801348,3873.0,7.2629778,2022,9.27370222
17145,Illinois,Perry,9.42790065,4200.0,6.9397590361,2022,9.30602409639
17147,Illinois,Piatt,5.35334436,2861.0,5.6798228872,2022,9.43201771128
17149,Illinois,Pike,5.99733452,4572.0,7.7149835762,2022,9.22850164238
17151,Illinois,Pope,7.91235545,4077.0,8.4073820916,2022,9.15926179084
17153,Illinois,Pulaski,11.65158371,2624.0,8.4486166008,2022,9.15513833992
17155,Illinois,Putnam,8.29367777,2216.0,6.2784349409,2022,9.37215650591
17157,Illinois,Randolph,7.10549259,5355.0,6.5647730412,2022,9.34352269588
17159,Illinois,Richland,6.76446618,5505.0,7.6503635162,2022,9.23496364838
17161,Illinois,Rock Island,9.39127911,4108.0,8.086046639,2022,9.1913953361
17163,Illinois,St. Clair,9.04398546,5430.0,7.1714940847,2022,9.28285059153
17165,Illinois,Saline,9.74407384,5940.0,7.5369675568,2022,9.24630324432
17167,Illinois,Sangamon,8.21005688,5024.0,6.4904522099,2022,9.35095477901
17169,Illinois,Schuyler,6.17402431,3057.0,7.3151750973,2022,9.26848249027
17171,Illinois,Scott,6.59855258,4424.0,5.6955645161,2022,9.43044354839
17173,Illinois,Shelby,6.43525741,4291.0,6.0756429652,2022,9.39243570348
17175,Illinois,Stark,7.29034977,2934.0,7.1585634009,2022,9.28414365991
17177,Illinois,Stephenson,7.3249313,3492.0,6.5729234794,2022,9.34270765206
17179,Illinois,Tazewell,8.11430047,3506.0,5.5056995017,2022,9.44943004983
17181,Illinois,Union,8.09232481,4379.0,8.3649601115,2022,9.16350398885
17183,Illinois,Vermilion,8.82244484,6742.0,6.6055963841,2022,9.33944036159
17185,Illinois,Wabash,8.32458902,4318.0,6.7318373695,2022,9.32681626305
17187,Illinois,Warren,6.15955473,3651.0,8.4767469783,2022,9.15232530217
17189,Illinois,Washington,5.26315789,2215.0,5.5952380952,2022,9.44047619048
17191,Illinois,Wayne,8.31493745,2073.0,8.4266069715,2022,9.15733930285
17193,Illinois,White,7.59328662,5532.0,7.1524064171,2022,9.28475935829
17195,Illinois,Whiteside,7.99335092,3568.0,6.7698711503,2022,9.32301288497
17197,Illinois,Will,9.45939274,5265.0,6.8805235987,2022,9.31194764013
17199,Illinois,Williamson,8.68613833,6108.0,6.7446874038,2022,9.32553125962
17201,Illinois,Winnebago,11.42171053,4406.0,8.1143604646,2022,9.18856395354
17203,Illinois,Woodford,6.07928048,3340.0,5.6634986539,2022,9.43365013461
18000,Indiana,,7.11156131,4322.0,10.322673764,2022,8.9677326236
18001,Indiana,Adams,5.57509987,3681.0,14.301615678,2022,8.5698384322
18003,Indiana,Allen,7.67787833,4003.0,10.560457485,2022,8.943954251500001
18005,Indiana,Bartholomew,6.45404319,4046.0,9.8360419548,2022,9.01639580452
18007,Indiana,Benton,5.17806935,4167.0,11.494576701,2022,8.8505423299
18009,Indiana,Blackford,7.95690012,3079.0,9.8690053286,2022,9.01309946714
18011,Indiana,Boone,4.27696285,3660.0,7.1193233925,2022,9.28806766075
18013,Indiana,Brown,6.68604651,2617.0,10.493937233,2022,8.9506062767
18015,Indiana,Carroll,6.03582151,2906.0,10.667989828,2022,8.9332010172
18017,Indiana,Cass,6.78593812,3869.0,14.130398643,2022,8.5869601357
18019,Indiana,Clark,7.21646112,5562.0,8.8921000946,2022,9.11078999054
18021,Indiana,Clay,6.64628821,4547.0,8.7797057714,2022,9.12202942286
18023,Indiana,Clinton,5.58098068,2909.0,11.846426819,2022,8.8153573181
18025,Indiana,Crawford,7.07362343,4274.0,12.450569203,2022,8.754943079699999
18027,Indiana,Daviess,3.82497125,3884.0,18.844492441,2022,8.115550755900001
18029,Indiana,Dearborn,6.90612115,4025.0,8.2843917977,2022,9.17156082023
18031,Indiana,Decatur,7.46918542,4753.0,8.9029768467,2022,9.10970231533
18033,Indiana,DeKalb,6.8954603,3630.0,9.2039524814,2022,9.07960475186
18035,Indiana,Delaware,7.30568368,5097.0,10.33387065,2022,8.966612935
18037,Indiana,Dubois,4.54082762,2360.0,8.6816812509,2022,9.13183187491
18039,Indiana,Elkhart,7.54701613,3382.0,15.094164202,2022,8.4905835798
18041,Indiana,Fayette,9.86772796,4273.0,9.8283499446,2022,9.01716500554
18043,Indiana,Floyd,6.49989049,4654.0,8.023657731,2022,9.1976342269
18045,Indiana,Fountain,6.51444788,4819.0,9.5057622399,2022,9.04942377601
18047,Indiana,Franklin,5.87400177,3493.0,9.3297150611,2022,9.06702849389
18049,Indiana,Fulton,6.61157025,2946.0,12.649496931,2022,8.7350503069
18051,Indiana,Gibson,6.1677842,4568.0,7.7154934755,2022,9.22845065245
18053,Indiana,Grant,6.32967591,5296.0,9.8109139161,2022,9.01890860839
18055,Indiana,Greene,6.19722557,5706.0,10.453485154,2022,8.9546514846
18057,Indiana,Hamilton,4.65845807,2876.0,5.9910820412,2022,9.40089179588
18059,Indiana,Hancock,5.64626019,3314.0,7.2441812423,2022,9.27558187577
18061,Indiana,Harrison,6.27956124,4589.0,9.0514362057,2022,9.09485637943
18063,Indiana,Hendricks,5.03546417,3493.0,7.6673340563,2022,9.23326659437
18065,Indiana,Henry,6.59471325,4167.0,8.9960112026,2022,9.10039887974
18067,Indiana,Howard,10.8580867,4138.0,9.8521940663,2022,9.01478059337
18069,Indiana,Huntington,6.5771961,4123.0,9.6298587483,2022,9.03701412517
18071,Indiana,Jackson,7.15338594,2396.0,11.170256551,2022,8.8829743449
18073,Indiana,Jasper,7.01405378,4373.0,10.991936996,2022,8.900806300400001
18075,Indiana,Jay,6.55607317,2618.0,11.174138457,2022,8.8825861543
18077,Indiana,Jefferson,7.39726027,5181.0,9.0734301493,2022,9.09265698507
18079,Indiana,Jennings,7.60565454,3508.0,9.7748997842,2022,9.02251002158
18081,Indiana,Johnson,5.6148661,4014.0,8.3147463437,2022,9.16852536563
18083,Indiana,Knox,5.92495063,4945.0,9.3922063159,2022,9.06077936841
18085,Indiana,Kosciusko,6.13471753,4713.0,12.527891409,2022,8.747210859099999
18087,Indiana,LaGrange,6.42924184,2850.0,27.885573598,2022,7.2114426402
18089,Indiana,Lake,10.30086373,6203.0,9.9258896523,2022,9.00741103477
18091,Indiana,LaPorte,9.52702133,5477.0,10.282745433,2022,8.9717254567
18093,Indiana,Lawrence,6.93672355,2023.0,10.048695358,2022,8.995130464199999
18095,Indiana,Madison,7.86446101,4603.0,10.729302157,2022,8.9270697843
18097,Indiana,Marion,7.8612217,4419.0,12.27086716,2022,8.772913284
18099,Indiana,Marshall,6.4293915,3402.0,14.663500027,2022,8.5336499973
18101,Indiana,Martin,4.23290203,3431.0,9.3870927475,2022,9.06129072525
18103,Indiana,Miami,8.24172163,4001.0,11.064523643,2022,8.8935476357
18105,Indiana,Monroe,5.52417284,2734.0,9.4243366173,2022,9.05756633827
18107,Indiana,Montgomery,5.16776351,3307.0,11.129837084,2022,8.8870162916
18109,Indiana,Morgan,5.3700323,3041.0,10.035904164,2022,8.9964095836
18111,Indiana,Newton,6.85783644,5308.0,13.222393054,2022,8.6777606946
18113,Indiana,Noble,8.38874455,3720.0,12.655011181,2022,8.7344988819
18115,Indiana,Ohio,7.38042445,4988.0,8.5279858969,2022,9.14720141031
18117,Indiana,Orange,11.07189081,1681.0,11.265242919,2022,8.8734757081
18119,Indiana,Owen,6.30061009,3764.0,12.72362176,2022,8.727637824
18121,Indiana,Parke,5.49386324,5132.0,12.509419744,2022,8.7490580256
18123,Indiana,Perry,6.53537243,1420.0,8.0782918149,2022,9.19217081851
18125,Indiana,Pike,5.89192708,4154.0,10.239539426,2022,8.9760460574
18127,Indiana,Porter,8.05719933,4594.0,7.4348455945,2022,9.25651544055
18129,Indiana,Posey,4.92441951,5048.0,7.2717465921,2022,9.27282534079
18131,Indiana,Pulaski,6.06724003,4530.0,10.832300702,2022,8.916769929800001
18133,Indiana,Putnam,6.23163565,4082.0,8.4657080479,2022,9.15342919521
18135,Indiana,Randolph,6.56777768,3889.0,11.662505202,2022,8.8337494798
18137,Indiana,Ripley,6.37117117,3851.0,9.9738448126,2022,9.00261551874
18139,Indiana,Rush,6.26001373,5005.0,10.99429258,2022,8.900570742
18141,Indiana,St. Joseph,8.38774975,3642.0,10.168874721,2022,8.9831125279
18143,Indiana,Scott,8.37466616,6703.0,9.2208059211,2022,9.07791940789
18145,Indiana,Shelby,7.11686737,6297.0,9.0459984631,2022,9.09540015369
18147,Indiana,Spencer,5.60340656,3535.0,8.9194888972,2022,9.10805111028
18149,Indiana,Starke,8.04727646,5470.0,10.568268084,2022,8.9431731916
18151,Indiana,Steuben,6.23650515,3129.0,10.4543365,2022,8.95456635
18153,Indiana,Sullivan,6.97203594,5371.0,9.4168260038,2022,9.05831739962
18155,Indiana,Switzerland,8.11375993,6133.0,12.487135506,2022,8.7512864494
18157,Indiana,Tippecanoe,6.30503362,3857.0,10.074514887,2022,8.9925485113
18159,Indiana,Tipton,6.14258787,1995.0,9.1016349233,2022,9.08983650767
18161,Indiana,Union,5.48939878,6182.0,10.74674746,2022,8.925325254
18163,Indiana,Vanderburgh,7.16259159,5010.0,10.589596818,2022,8.941040318199999
18165,Indiana,Vermillion,7.52655539,7836.0,8.731130151,2022,9.1268869849
18167,Indiana,Vigo,7.89278387,6375.0,10.285728552,2022,8.9714271448
18169,Indiana,Wabash,6.0969722,3912.0,10.498699046,2022,8.950130095399999
18171,Indiana,Warren,5.39865034,3898.0,8.2681392852,2022,9.17318607148
18173,Indiana,Warrick,5.44638908,4121.0,7.6126569098,2022,9.23873430902
18175,Indiana,Washington,6.92164872,2269.0,10.889141458,2022,8.9110858542
18177,Indiana,Wayne,6.79582514,5034.0,11.37466837,2022,8.862533163
18179,Indiana,Wells,5.6761388,4333.0,8.7753937958,2022,9.12246062042
18181,Indiana,White,5.03998793,1872.0,12.716062395,2022,8.7283937605
18183,Indiana,Whitley,5.92247158,3580.0,8.6826783115,2022,9.13173216885
19000,Iowa,,5.26036591,3134.0,5.7339037734,2022,9.42660962266
19001,Iowa,Adair,3.97224216,1575.0,5.1310243724,2022,9.48689756276
19003,Iowa,Adams,3.79497289,650.0,5.9926470588,2022,9.40073529412
19005,Iowa,Allamakee,5.10378163,2749.0,8.6797183914,2022,9.13202816086
19007,Iowa,Appanoose,5.29252621,2804.0,6.328712033,2022,9.3671287967
19009,Iowa,Audubon,3.42079044,1361.0,6.9091796875,2022,9.30908203125
19011,Iowa,Benton,5.04487775,3849.0,4.4962289693,2022,9.55037710307
19013,Iowa,Black Hawk,6.15734276,2644.0,5.6580249734,2022,9.43419750266
19015,Iowa,Boone,4.06414155,3313.0,4.515265899,2022,9.5484734101
19017,Iowa,Bremer,3.94814815,3182.0,3.7392649491,2022,9.62607350509
19019,Iowa,Buchanan,4.56962596,2302.0,4.8477751756,2022,9.51522248244
19021,Iowa,Buena Vista,3.65885081,2138.0,10.161974547,2022,8.9838025453
19023,Iowa,Butler,4.66449511,3528.0,5.2984331129,2022,9.47015668871
19025,Iowa,Calhoun,4.1015625,3406.0,5.1946151595,2022,9.48053848405
19027,Iowa,Carroll,3.95410582,3020.0,4.5093340061,2022,9.54906659939
19029,Iowa,Cass,3.89514218,1504.0,7.271039604,2022,9.2728960396
19031,Iowa,Cedar,4.36921296,2705.0,4.2070320439,2022,9.57929679561
19033,Iowa,Cerro Gordo,5.20869415,4257.0,4.7614622057,2022,9.52385377943
19035,Iowa,Cherokee,3.77906977,5188.0,5.4378103427,2022,9.45621896573
19037,Iowa,Chickasaw,4.70419391,2119.0,6.6887842466,2022,9.33112157534
19039,Iowa,Clarke,5.39802562,4087.0,7.1629401526,2022,9.28370598474
19041,Iowa,Clay,4.53454894,3372.0,5.8941138836,2022,9.41058861164
19043,Iowa,Clayton,5.69926827,3408.0,7.3207776428,2022,9.26792223572
19045,Iowa,Clinton,6.73063805,2981.0,5.226348604,2022,9.4773651396
19047,Iowa,Crawford,5.2452402,3383.0,11.510527474,2022,8.8489472526
19049,Iowa,Dallas,3.61292151,2553.0,3.9399511286,2022,9.60600488714
19051,Iowa,Davis,4.01655307,2057.0,10.159335421,2022,8.9840664579
19053,Iowa,Decatur,3.79746835,2554.0,7.1211850794,2022,9.28788149206
19055,Iowa,Delaware,3.96878913,1659.0,5.5441024886,2022,9.44558975114
19057,Iowa,Des Moines,7.45338277,4484.0,5.063500463,2022,9.4936499537
19059,Iowa,Dickinson,5.09639048,2473.0,4.6118431497,2022,9.53881568503
19061,Iowa,Dubuque,5.85126738,7421.0,4.8709702722,2022,9.51290297278
19063,Iowa,Emmet,4.95343769,3689.0,7.1251999418,2022,9.28748000582
19065,Iowa,Fayette,5.47625983,1934.0,5.6892927375,2022,9.43107072625
19067,Iowa,Floyd,6.04848485,3750.0,6.3301682492,2022,9.36698317508
19069,Iowa,Franklin,3.78774343,2702.0,7.1200306788,2022,9.28799693212
19071,Iowa,Fremont,3.09806034,3165.0,5.2024214907,2022,9.47975785093
19073,Iowa,Greene,4.23776486,3473.0,5.0519841851,2022,9.49480158149
19075,Iowa,Grundy,4.36792603,2033.0,4.1302538494,2022,9.58697461506
19077,Iowa,Guthrie,4.97319283,2206.0,6.3575350824,2022,9.36424649176
19079,Iowa,Hamilton,4.41068004,5283.0,5.4112367308,2022,9.45887632692
19081,Iowa,Hancock,4.66689799,2545.0,5.1597051597,2022,9.48402948403
19083,Iowa,Hardin,4.63499421,2681.0,5.8932453104,2022,9.41067546896
19085,Iowa,Harrison,4.02266289,2020.0,5.1506751319,2022,9.48493248681
19087,Iowa,Henry,5.26976161,3569.0,5.206043956,2022,9.4793956044
19089,Iowa,Howard,4.45759369,3122.0,6.071179344,2022,9.3928820656
19091,Iowa,Humboldt,4.23162584,1738.0,5.6818181818,2022,9.43181818182
19093,Iowa,Ida,3.58043369,4582.0,5.1948051948,2022,9.48051948052
19095,Iowa,Iowa,4.43600759,3236.0,4.1229963009,2022,9.58770036991
19097,Iowa,Jackson,6.09113161,4190.0,5.3975776725,2022,9.46024223275
19099,Iowa,Jasper,5.31887156,2104.0,4.4271107832,2022,9.55728892168
19101,Iowa,Jefferson,5.68145884,2213.0,9.0575079872,2022,9.09424920128
